index;GROUP;CODE;NAME;YEAR;DISEASE;DENOMINATOR;INCIDENCE_RATE
63488;WHO Regions;amr;Region of the Americas;2017;POLIO;per 1,000,000 <15 population;0,0
63489;WHO Regions;amr;Region of the Americas;2017;MEASLES;per 1,000,000 total population;1,1
63490;WHO Regions;amr;Region of the Americas;2017;PERTUSSIS;per 1,000,000 total population;29,4
63491;WHO Regions;amr;Region of the Americas;2017;RUBELLA;per 1,000,000 total population;0,0
63492;WHO Regions;amr;Region of the Americas;2017;MUMPS;per 1,000,000 total population;85,6
63493;WHO Regions;amr;Region of the Americas;2017;YFEVER;per 1,000,000 total population;1,3
63494;WHO Regions;amr;Region of the Americas;2017;DIPHTHERIA;per 1,000,000 total population;0,9
63495;WHO Regions;amr;Region of the Americas;2017;TTETANUS;per 1,000,000 total population;0,5
63496;WHO Regions;amr;Region of the Americas;2017;NTETANUS;per 1000 live births;0,0
63497;WHO Regions;amr;Region of the Americas;2017;CRS;per 10,000 live births;0,0
64033;WHO Regions;emr;Eastern Mediterranean Region;2017;MUMPS;per 1,000,000 total population;205,3
64034;WHO Regions;emr;Eastern Mediterranean Region;2017;MEASLES;per 1,000,000 total population;56,0
64035;WHO Regions;emr;Eastern Mediterranean Region;2017;NTETANUS;per 1000 live births;0,0
64036;WHO Regions;emr;Eastern Mediterranean Region;2017;PERTUSSIS;per 1,000,000 total population;3,4
64037;WHO Regions;emr;Eastern Mediterranean Region;2017;DIPHTHERIA;per 1,000,000 total population;1,0
64038;WHO Regions;emr;Eastern Mediterranean Region;2017;CRS;per 10,000 live births;0,0
64039;WHO Regions;emr;Eastern Mediterranean Region;2017;YFEVER;per 1,000,000 total population;0,0
64040;WHO Regions;emr;Eastern Mediterranean Region;2017;JAPENC;per 1,000,000 total population;0,0
64041;WHO Regions;emr;Eastern Mediterranean Region;2017;TTETANUS;per 1,000,000 total population;1,2
64042;WHO Regions;emr;Eastern Mediterranean Region;2017;POLIO;per 1,000,000 <15 population;0,3
64043;WHO Regions;emr;Eastern Mediterranean Region;2017;RUBELLA;per 1,000,000 total population;1,5
64088;WHO Regions;eur;European Region;2017;JAPENC;per 1,000,000 total population;0,0
64089;WHO Regions;eur;European Region;2017;CRS;per 10,000 live births;0,0
64090;WHO Regions;eur;European Region;2017;NTETANUS;per 1000 live births;0,0
64091;WHO Regions;eur;European Region;2017;PERTUSSIS;per 1,000,000 total population;68,4
64092;WHO Regions;eur;European Region;2017;MEASLES;per 1,000,000 total population;26,4
64093;WHO Regions;eur;European Region;2017;RUBELLA;per 1,000,000 total population;1,0
64094;WHO Regions;eur;European Region;2017;YFEVER;per 1,000,000 total population;0,0
64095;WHO Regions;eur;European Region;2017;POLIO;per 1,000,000 <15 population;0,0
64096;WHO Regions;eur;European Region;2017;MUMPS;per 1,000,000 total population;32,1
64097;WHO Regions;eur;European Region;2017;DIPHTHERIA;per 1,000,000 total population;0,0
64098;WHO Regions;eur;European Region;2017;TTETANUS;per 1,000,000 total population;0,2
65131;WHO Regions;sear;South-East Asia Region;2017;RUBELLA;per 1,000,000 total population;2,2
65132;WHO Regions;sear;South-East Asia Region;2017;CRS;per 10,000 live births;0,2
65133;WHO Regions;sear;South-East Asia Region;2017;MEASLES;per 1,000,000 total population;14,5
65134;WHO Regions;sear;South-East Asia Region;2017;PERTUSSIS;per 1,000,000 total population;17,3
65135;WHO Regions;sear;South-East Asia Region;2017;NTETANUS;per 1000 live births;0,0
65136;WHO Regions;sear;South-East Asia Region;2017;POLIO;per 1,000,000 <15 population;0,0
65137;WHO Regions;sear;South-East Asia Region;2017;MUMPS;per 1,000,000 total population;423,5
65138;WHO Regions;sear;South-East Asia Region;2017;YFEVER;per 1,000,000 total population;0,0
65139;WHO Regions;sear;South-East Asia Region;2017;DIPHTHERIA;per 1,000,000 total population;3,6
65140;WHO Regions;sear;South-East Asia Region;2017;TTETANUS;per 1,000,000 total population;3,5
65141;WHO Regions;sear;South-East Asia Region;2017;JAPENC;per 1,000,000 total population;1,5
65553;WHO Regions;wpr;Western Pacific Region;2017;PERTUSSIS;per 1,000,000 total population;14,5
65554;WHO Regions;wpr;Western Pacific Region;2017;MEASLES;per 1,000,000 total population;5,6
65555;WHO Regions;wpr;Western Pacific Region;2017;DIPHTHERIA;per 1,000,000 total population;0,1
65556;WHO Regions;wpr;Western Pacific Region;2017;CRS;per 10,000 live births;0,1
65557;WHO Regions;wpr;Western Pacific Region;2017;POLIO;per 1,000,000 <15 population;0,0
65558;WHO Regions;wpr;Western Pacific Region;2017;MUMPS;per 1,000,000 total population;203,3
65559;WHO Regions;wpr;Western Pacific Region;2017;TTETANUS;per 1,000,000 total population;3,7
65560;WHO Regions;wpr;Western Pacific Region;2017;JAPENC;per 1,000,000 total population;0,9
65561;WHO Regions;wpr;Western Pacific Region;2017;NTETANUS;per 1000 live births;0,0
65562;WHO Regions;wpr;Western Pacific Region;2017;YFEVER;per 1,000,000 total population;0,0
65563;WHO Regions;wpr;Western Pacific Region;2017;RUBELLA;per 1,000,000 total population;2,1
65641;WHO Regions;afr;African Region;2018;NTETANUS;per 1000 live births;0,0
65642;WHO Regions;afr;African Region;2018;YFEVER;per 1,000,000 total population;0,8
65643;WHO Regions;afr;African Region;2018;TTETANUS;per 1,000,000 total population;5,0
65644;WHO Regions;afr;African Region;2018;JAPENC;per 1,000,000 total population;0,0
65645;WHO Regions;afr;African Region;2018;RUBELLA;per 1,000,000 total population;11,1
65646;WHO Regions;afr;African Region;2018;MUMPS;per 1,000,000 total population;280,2
65647;WHO Regions;afr;African Region;2018;MEASLES;per 1,000,000 total population;118,1
65648;WHO Regions;afr;African Region;2018;DIPHTHERIA;per 1,000,000 total population;3,5
65649;WHO Regions;afr;African Region;2018;PERTUSSIS;per 1,000,000 total population;16,9
65650;WHO Regions;afr;African Region;2018;CRS;per 10,000 live births;0,0
65651;WHO Regions;afr;African Region;2018;POLIO;per 1,000,000 <15 population;0,1
65685;WHO Regions;amr;Region of the Americas;2018;DIPHTHERIA;per 1,000,000 total population;0,9
65686;WHO Regions;amr;Region of the Americas;2018;MUMPS;per 1,000,000 total population;109,1
65687;WHO Regions;amr;Region of the Americas;2018;MEASLES;per 1,000,000 total population;16,7
65688;WHO Regions;amr;Region of the Americas;2018;PERTUSSIS;per 1,000,000 total population;23,6
65689;WHO Regions;amr;Region of the Americas;2018;CRS;per 10,000 live births;0,0
65690;WHO Regions;amr;Region of the Americas;2018;POLIO;per 1,000,000 <15 population;0,0
65691;WHO Regions;amr;Region of the Americas;2018;TTETANUS;per 1,000,000 total population;0,3
65692;WHO Regions;amr;Region of the Americas;2018;YFEVER;per 1,000,000 total population;2,0
65693;WHO Regions;amr;Region of the Americas;2018;JAPENC;per 1,000,000 total population;0,0
65694;WHO Regions;amr;Region of the Americas;2018;NTETANUS;per 1000 live births;0,0
65695;WHO Regions;amr;Region of the Americas;2018;RUBELLA;per 1,000,000 total population;0,0
66262;WHO Regions;emr;Eastern Mediterranean Region;2018;MEASLES;per 1,000,000 total population;92,6
66263;WHO Regions;emr;Eastern Mediterranean Region;2018;NTETANUS;per 1000 live births;0,0
66264;WHO Regions;emr;Eastern Mediterranean Region;2018;TTETANUS;per 1,000,000 total population;0,4
66265;WHO Regions;emr;Eastern Mediterranean Region;2018;PERTUSSIS;per 1,000,000 total population;5,7
66266;WHO Regions;emr;Eastern Mediterranean Region;2018;JAPENC;per 1,000,000 total population;0,0
66267;WHO Regions;emr;Eastern Mediterranean Region;2018;POLIO;per 1,000,000 <15 population;0,1
66268;WHO Regions;emr;Eastern Mediterranean Region;2018;DIPHTHERIA;per 1,000,000 total population;5,4
66269;WHO Regions;emr;Eastern Mediterranean Region;2018;YFEVER;per 1,000,000 total population;0,0
66270;WHO Regions;emr;Eastern Mediterranean Region;2018;CRS;per 10,000 live births;0,0
66271;WHO Regions;emr;Eastern Mediterranean Region;2018;RUBELLA;per 1,000,000 total population;2,4
66272;WHO Regions;emr;Eastern Mediterranean Region;2018;MUMPS;per 1,000,000 total population;103,7
66317;WHO Regions;eur;European Region;2018;CRS;per 10,000 live births;0,0
66318;WHO Regions;eur;European Region;2018;POLIO;per 1,000,000 <15 population;0,0
66319;WHO Regions;eur;European Region;2018;JAPENC;per 1,000,000 total population;0,0
66320;WHO Regions;eur;European Region;2018;TTETANUS;per 1,000,000 total population;0,2
66321;WHO Regions;eur;European Region;2018;YFEVER;per 1,000,000 total population;0,0
66322;WHO Regions;eur;European Region;2018;NTETANUS;per 1000 live births;0,0
66323;WHO Regions;eur;European Region;2018;RUBELLA;per 1,000,000 total population;0,9
66324;WHO Regions;eur;European Region;2018;DIPHTHERIA;per 1,000,000 total population;0,1
66325;WHO Regions;eur;European Region;2018;MEASLES;per 1,000,000 total population;96,2
66326;WHO Regions;eur;European Region;2018;MUMPS;per 1,000,000 total population;23,8
66327;WHO Regions;eur;European Region;2018;PERTUSSIS;per 1,000,000 total population;66,4
67443;WHO Regions;sear;South-East Asia Region;2018;MUMPS;per 1,000,000 total population;218,0
67444;WHO Regions;sear;South-East Asia Region;2018;JAPENC;per 1,000,000 total population;1,2
67445;WHO Regions;sear;South-East Asia Region;2018;CRS;per 10,000 live births;0,3
67446;WHO Regions;sear;South-East Asia Region;2018;POLIO;per 1,000,000 <15 population;0,0
67447;WHO Regions;sear;South-East Asia Region;2018;RUBELLA;per 1,000,000 total population;2,3
67448;WHO Regions;sear;South-East Asia Region;2018;PERTUSSIS;per 1,000,000 total population;8,8
67449;WHO Regions;sear;South-East Asia Region;2018;DIPHTHERIA;per 1,000,000 total population;5,2
67450;WHO Regions;sear;South-East Asia Region;2018;MEASLES;per 1,000,000 total population;17,5
67451;WHO Regions;sear;South-East Asia Region;2018;YFEVER;per 1,000,000 total population;0,0
67452;WHO Regions;sear;South-East Asia Region;2018;NTETANUS;per 1000 live births;0,0
67453;WHO Regions;sear;South-East Asia Region;2018;TTETANUS;per 1,000,000 total population;4,9
67908;WHO Regions;wpr;Western Pacific Region;2018;POLIO;per 1,000,000 <15 population;0,1
67909;WHO Regions;wpr;Western Pacific Region;2018;MUMPS;per 1,000,000 total population;183,1
67910;WHO Regions;wpr;Western Pacific Region;2018;JAPENC;per 1,000,000 total population;1,3
67911;WHO Regions;wpr;Western Pacific Region;2018;YFEVER;per 1,000,000 total population;0,0
67912;WHO Regions;wpr;Western Pacific Region;2018;DIPHTHERIA;per 1,000,000 total population;0,1
67913;WHO Regions;wpr;Western Pacific Region;2018;RUBELLA;per 1,000,000 total population;3,8
67914;WHO Regions;wpr;Western Pacific Region;2018;MEASLES;per 1,000,000 total population;15,4
67915;WHO Regions;wpr;Western Pacific Region;2018;NTETANUS;per 1000 live births;0,0
67916;WHO Regions;wpr;Western Pacific Region;2018;TTETANUS;per 1,000,000 total population;3,4
67917;WHO Regions;wpr;Western Pacific Region;2018;PERTUSSIS;per 1,000,000 total population;27,9
67918;WHO Regions;wpr;Western Pacific Region;2018;CRS;per 10,000 live births;0,1
67995;WHO Regions;afr;African Region;2019;DIPHTHERIA;per 1,000,000 total population;17,7
67996;WHO Regions;afr;African Region;2019;RUBELLA;per 1,000,000 total population;5,5
67997;WHO Regions;afr;African Region;2019;PERTUSSIS;per 1,000,000 total population;8,9
67998;WHO Regions;afr;African Region;2019;MEASLES;per 1,000,000 total population;566,6
67999;WHO Regions;afr;African Region;2019;JAPENC;per 1,000,000 total population;0,0
68000;WHO Regions;afr;African Region;2019;MUMPS;per 1,000,000 total population;199,7
68001;WHO Regions;afr;African Region;2019;NTETANUS;per 1000 live births;0,0
68002;WHO Regions;afr;African Region;2019;TTETANUS;per 1,000,000 total population;3,7
68003;WHO Regions;afr;African Region;2019;CRS;per 10,000 live births;0,0
68004;WHO Regions;afr;African Region;2019;POLIO;per 1,000,000 <15 population;0,7
68005;WHO Regions;afr;African Region;2019;YFEVER;per 1,000,000 total population;0,4
68039;WHO Regions;amr;Region of the Americas;2019;DIPHTHERIA;per 1,000,000 total population;0,3
68040;WHO Regions;amr;Region of the Americas;2019;TTETANUS;per 1,000,000 total population;0,5
68041;WHO Regions;amr;Region of the Americas;2019;MUMPS;per 1,000,000 total population;131,5
68042;WHO Regions;amr;Region of the Americas;2019;CRS;per 10,000 live births;0,0
68043;WHO Regions;amr;Region of the Americas;2019;MEASLES;per 1,000,000 total population;32,3
68044;WHO Regions;amr;Region of the Americas;2019;POLIO;per 1,000,000 <15 population;0,0
68045;WHO Regions;amr;Region of the Americas;2019;RUBELLA;per 1,000,000 total population;0,0
68046;WHO Regions;amr;Region of the Americas;2019;PERTUSSIS;per 1,000,000 total population;11,4
68047;WHO Regions;amr;Region of the Americas;2019;NTETANUS;per 1000 live births;0,0
68048;WHO Regions;amr;Region of the Americas;2019;YFEVER;per 1,000,000 total population;0,2
68049;WHO Regions;amr;Region of the Americas;2019;JAPENC;per 1,000,000 total population;0,0
68592;WHO Regions;emr;Eastern Mediterranean Region;2019;TTETANUS;per 1,000,000 total population;1,5
68593;WHO Regions;emr;Eastern Mediterranean Region;2019;MUMPS;per 1,000,000 total population;40,3
68594;WHO Regions;emr;Eastern Mediterranean Region;2019;NTETANUS;per 1000 live births;0,0
68595;WHO Regions;emr;Eastern Mediterranean Region;2019;CRS;per 10,000 live births;0,0
68596;WHO Regions;emr;Eastern Mediterranean Region;2019;POLIO;per 1,000,000 <15 population;0,1
68597;WHO Regions;emr;Eastern Mediterranean Region;2019;PERTUSSIS;per 1,000,000 total population;3,4
68598;WHO Regions;emr;Eastern Mediterranean Region;2019;YFEVER;per 1,000,000 total population;0,0
68599;WHO Regions;emr;Eastern Mediterranean Region;2019;RUBELLA;per 1,000,000 total population;3,9
68600;WHO Regions;emr;Eastern Mediterranean Region;2019;DIPHTHERIA;per 1,000,000 total population;1,1
68601;WHO Regions;emr;Eastern Mediterranean Region;2019;MEASLES;per 1,000,000 total population;27,4
68602;WHO Regions;emr;Eastern Mediterranean Region;2019;JAPENC;per 1,000,000 total population;0,0
68647;WHO Regions;eur;European Region;2019;CRS;per 10,000 live births;0,0
68648;WHO Regions;eur;European Region;2019;POLIO;per 1,000,000 <15 population;0,0
68649;WHO Regions;eur;European Region;2019;PERTUSSIS;per 1,000,000 total population;71,3
68650;WHO Regions;eur;European Region;2019;YFEVER;per 1,000,000 total population;0,0
68651;WHO Regions;eur;European Region;2019;RUBELLA;per 1,000,000 total population;0,7
68652;WHO Regions;eur;European Region;2019;TTETANUS;per 1,000,000 total population;0,1
68653;WHO Regions;eur;European Region;2019;NTETANUS;per 1000 live births;0,0
68654;WHO Regions;eur;European Region;2019;MEASLES;per 1,000,000 total population;116,3
68655;WHO Regions;eur;European Region;2019;DIPHTHERIA;per 1,000,000 total population;0,1
68656;WHO Regions;eur;European Region;2019;JAPENC;per 1,000,000 total population;0,0
68657;WHO Regions;eur;European Region;2019;MUMPS;per 1,000,000 total population;31,4
69704;WHO Regions;sear;South-East Asia Region;2019;NTETANUS;per 1000 live births;0,0
69705;WHO Regions;sear;South-East Asia Region;2019;MEASLES;per 1,000,000 total population;14,9
69706;WHO Regions;sear;South-East Asia Region;2019;PERTUSSIS;per 1,000,000 total population;6,1
69707;WHO Regions;sear;South-East Asia Region;2019;DIPHTHERIA;per 1,000,000 total population;5,2
69708;WHO Regions;sear;South-East Asia Region;2019;RUBELLA;per 1,000,000 total population;2,3
69709;WHO Regions;sear;South-East Asia Region;2019;MUMPS;per 1,000,000 total population;25,3
69710;WHO Regions;sear;South-East Asia Region;2019;TTETANUS;per 1,000,000 total population;4,2
69711;WHO Regions;sear;South-East Asia Region;2019;POLIO;per 1,000,000 <15 population;0,0
69712;WHO Regions;sear;South-East Asia Region;2019;CRS;per 10,000 live births;0,4
69713;WHO Regions;sear;South-East Asia Region;2019;YFEVER;per 1,000,000 total population;0,0
69714;WHO Regions;sear;South-East Asia Region;2019;JAPENC;per 1,000,000 total population;1,7
70167;WHO Regions;wpr;Western Pacific Region;2019;CRS;per 10,000 live births;0,0
70168;WHO Regions;wpr;Western Pacific Region;2019;PERTUSSIS;per 1,000,000 total population;33,1
70169;WHO Regions;wpr;Western Pacific Region;2019;YFEVER;per 1,000,000 total population;0,0
70170;WHO Regions;wpr;Western Pacific Region;2019;TTETANUS;per 1,000,000 total population;3,4
70171;WHO Regions;wpr;Western Pacific Region;2019;POLIO;per 1,000,000 <15 population;0,1
70172;WHO Regions;wpr;Western Pacific Region;2019;MEASLES;per 1,000,000 total population;40,8
70173;WHO Regions;wpr;Western Pacific Region;2019;MUMPS;per 1,000,000 total population;129,2
70174;WHO Regions;wpr;Western Pacific Region;2019;NTETANUS;per 1000 live births;0,0
70175;WHO Regions;wpr;Western Pacific Region;2019;RUBELLA;per 1,000,000 total population;18,4
70176;WHO Regions;wpr;Western Pacific Region;2019;JAPENC;per 1,000,000 total population;0,5
70177;WHO Regions;wpr;Western Pacific Region;2019;DIPHTHERIA;per 1,000,000 total population;0,2
70239;WHO Regions;afr;African Region;2020;RUBELLA;per 1,000,000 total population;4,8
70240;WHO Regions;afr;African Region;2020;JAPENC;per 1,000,000 total population;0,0
70241;WHO Regions;afr;African Region;2020;DIPHTHERIA;per 1,000,000 total population;13,2
70242;WHO Regions;afr;African Region;2020;MEASLES;per 1,000,000 total population;107,6
70243;WHO Regions;afr;African Region;2020;POLIO;per 1,000,000 <15 population;1,1
70244;WHO Regions;afr;African Region;2020;PERTUSSIS;per 1,000,000 total population;5,1
70245;WHO Regions;afr;African Region;2020;NTETANUS;per 1000 live births;0,0
70246;WHO Regions;afr;African Region;2020;YFEVER;per 1,000,000 total population;1,2
